channel_id,channel_link,channel_name,channel_type,country,country_rank,daily_subs_average,daily_views_average,estimated_monthly_income,people_rank,social_blade_rank,socialblade_url,subscriber_rank,subscribers,subscribers_last_30_days,uploads,video_view_rank,views,views_last_30_days,yearly_income,channel_age
@ifyskitchen,https://youtube.com/@ifyskitchen,Ify's kitchen,people,NG,127.0,1360.0,202550.0,11750.0,1265.0,85720.0,https://socialblade.com/youtube/channel/UCYF7UTZ8HpawyohUvyWavPg,1702.0,607000.0,41000.0,864.0,157405.0,103710941.0,6076000.0,141000.0,8.471232876712328
@tnt_television,https://youtube.com/@tnt_television,ТНТ,,RU,386.0,3000.0,2887993.0,167550.0,,4408.0,https://socialblade.com/youtube/channel/UCmVoIfd7II6lVCTovtncaNQ,1198.0,1750000.0,90000.0,984.0,6601.0,2015881361.0,86640000.0,2018250.0,1.9095890410958904
@dirtyworkz,https://youtube.com/@dirtyworkz,Dirty Workz,music,BE,59.0,67.0,169213.0,9850.0,1158.0,106765.0,https://socialblade.com/youtube/channel/UCt8hUmML7zjM6effdZ3Ip5A,1558.0,734000.0,2000.0,2988.0,30668.0,551439893.0,5076000.0,117800.0,14.986301369863014
@presstube,https://youtube.com/@presstube,PressTube,tech,BE,8.0,,190509.0,11050.0,195.0,107991.0,https://socialblade.com/youtube/channel/UCZ3vyIYUy5yK0i-RJwpdoSg,1074.0,2930000.0,,362.0,29372.0,573496289.0,5715000.0,132600.0,8.183561643835617
@cutekrashivfamily,https://youtube.com/@cutekrashivfamily,Cute Krashiv and Family,,IN,868.0,11600.0,16428721.0,956050.0,,346.0,https://socialblade.com/youtube/channel/UCmmj7ddWtuULgcZqBHrroOQ,1168.0,2120000.0,350000.0,789.0,5456.0,2455300186.0,492862000.0,11400000.0,2.180821917808219
@yamankhadzi,https://youtube.com/@yamankhadzi,Yaman Khadzi,music,FI,723.0,27.0,101908.0,5898.0,2657.0,155723.0,https://socialblade.com/youtube/channel/UCbPeUBsnoc1JRJeWCOQ_d2Q,4743.0,27200.0,800.0,72.0,294268.0,49689668.0,3057000.0,70900.0,9.0
@health_is_key,https://youtube.com/@health_is_key,Главное - здоровье,,RU,441.0,5330.0,2882585.0,167250.0,,4414.0,https://socialblade.com/youtube/channel/UCOzW3r9pMtSL2qCbRgyHxgw,1259.0,1210000.0,160000.0,1099.0,28761.0,600351050.0,86478000.0,2018050.0,0.7561643835616438
@fisayofosudo,https://youtube.com/@fisayofosudo,Fisayo Fosudo,tech,NG,113.0,1060.0,308702.0,17900.0,650.0,87112.0,https://socialblade.com/youtube/channel/UCWHECOBvlhosLKVTHvw-3qw,1654.0,654000.0,32000.0,418.0,156064.0,107174661.0,9261000.0,214900.0,11.75068493150685
@pospik,https://youtube.com/@pospik,Pospik,people,RU,82.0,6000.0,3206741.0,186050.0,355.0,4521.0,https://socialblade.com/youtube/channel/UCpDxV5j77O3_012wYzhnqvQ,739.0,6260000.0,180000.0,1474.0,6646.0,2007762300.0,96202000.0,2231300.0,3.1424657534246574
@ylesummeri,https://youtube.com/@ylesummeri,Yle Summeri,entertainment,FI,190.0,67.0,96554.0,5579.5,1875.0,156515.0,https://socialblade.com/youtube/channel/UCKpB62j7Kd2bYR6qV4SJ7nA,2174.0,179000.0,2000.0,1824.0,91778.0,186677404.0,2897000.0,67200.0,13.95890410958904
@pedigreey2j,https://youtube.com/@pedigreey2j,Sander Thys,sports,BE,1051.0,,50.0,2.665,2447.0,111413.0,https://socialblade.com/youtube/channel/UC9-qsYcPP9Qd4d7n6Db2aTw,10122.0,11500.0,,10.0,1635479.0,4764457.0,1471.0,34.0,
@dishitanaveen,https://youtube.com/@dishitanaveen,Dishita and Naveen Joshi,entertainment,IN,607.0,11600.0,13750841.0,796900.0,686.0,349.0,https://socialblade.com/youtube/channel/UCbVSVO5TZXv0nzzB8G2vCVQ,901.0,4710000.0,350000.0,813.0,2114.0,4622453007.0,412525000.0,9550000.0,3.9342465753424656
@colorhero_splash,https://youtube.com/@colorhero_splash,Color Hero,,NG,1115.0,404.0,199481.0,11600.0,,88408.0,https://socialblade.com/youtube/channel/UC-qu8etyBtCR-bfxlNlO7Pw,5597.0,29500.0,12100.0,105.0,1006392.0,13168956.0,5984000.0,138850.0,0.5013698630136987
@fff,https://youtube.com/@fff,Fédération Française de Football,sports,FR,148.0,3000.0,1142874.0,66300.0,232.0,15294.0,https://socialblade.com/youtube/channel/UCeJlXGyEl7kBgQJKADAHM3A,1116.0,2540000.0,90000.0,8638.0,19358.0,843268902.0,34286000.0,796800.0,12.153424657534247
@slowed_club,https://youtube.com/@slowed_club,slowed club,,RU,1332.0,2720.0,3503372.0,203250.0,,4564.0,https://socialblade.com/youtube/channel/UCAVN3j_7QzSZvm6UsU0FrWA,2324.0,122000.0,81800.0,132.0,128082.0,157371800.0,105101000.0,2443450.0,3.2273972602739724
@jfbtv,https://youtube.com/@jfbtv,Jfb TV,film,FR,244.0,1660.0,740453.0,43000.0,591.0,15457.0,https://socialblade.com/youtube/channel/UCysOyWMkuz3-NnaHf1WkJjQ,1236.0,1380000.0,50000.0,1379.0,37363.0,356228894.0,22214000.0,515450.0,7.032876712328767
@matveygalchenko1,https://youtube.com/@matveygalchenko1,ММ Матвей Гальченко | Ша�…,,FI,252.0,234.0,84298.0,4887.5,,157575.0,https://socialblade.com/youtube/channel/UCvJVKjyObf20wQ6XMlwkzHQ,2311.0,110000.0,7000.0,488.0,446676.0,29684786.0,2529000.0,58700.0,4.145205479452055
@purinabelgium,https://youtube.com/@purinabelgium,Purina Belgium,animals,BE,1807.0,4.0,139081.0,8074.5,2680.0,112195.0,https://socialblade.com/youtube/channel/UCM50peP4dm8vt30_TAjLKvA,15841.0,2910.0,100.0,78.0,632373.0,19144751.0,4172000.0,96850.0,12.536986301369863
@wubbzy,https://youtube.com/@wubbzy,wubbzy,film,AF,140.0,7.0,8488.0,492.5,2229.0,641419.0,https://socialblade.com/youtube/channel/UCtyuF43UUCvlKTzV3CWnbHg,3807.0,34900.0,200.0,77.0,258163.0,57662637.0,254629.0,5897.5,17.731506849315068
@ismail_ke_vlogs,https://youtube.com/@ismail_ke_vlogs,Ismail Ke Vlogs,,IN,585.0,17300.0,13398315.0,795700.0,,351.0,https://socialblade.com/youtube/channel/UC4YNMrteXW51zsi_ryDMo5w,877.0,4950000.0,520000.0,1256.0,2775.0,3846272782.0,401949000.0,9350000.0,2.03013698630137
@youngjonn,https://youtube.com/@youngjonn,Young Jonn,,NG,304.0,234.0,203405.0,11800.0,,88765.0,https://socialblade.com/youtube/channel/UCyz9HsyG9uh1vio0KZhcrnQ,2074.0,262000.0,7000.0,141.0,143450.0,115434156.0,6102000.0,141600.0,2.389041095890411
@firstchannelforkids,https://youtube.com/@firstchannelforkids,Первый музыкальный кана…,film,RU,168.0,4660.0,2940976.0,170650.0,312.0,4604.0,https://socialblade.com/youtube/channel/UC9j71xFn3rdJApkKsetoC3Q,937.0,4300000.0,140000.0,159.0,6371.0,2070474233.0,88229000.0,2070450.0,5.884931506849315
@nijeautotunedvsraw435,https://youtube.com/@nijeautotunedvsraw435,Nije AutoTunedVsRaw,,NG,842.0,607.0,180895.0,10500.0,,89061.0,https://socialblade.com/youtube/channel/UCcCStx2ub_o7Flgk7NKqlIA,3204.0,53200.0,18200.0,97.0,807623.0,14103727.0,5427000.0,125900.0,1.9123287671232876
@tappu_parmar_sevasi,https://youtube.com/@tappu_parmar_sevasi,Tappu Parmar Sevasi,people,IN,185.0,17300.0,9732943.0,583200.0,133.0,354.0,https://socialblade.com/youtube/channel/UC64tB97n5xZdqs4qAyTCnpw,357.0,10100000.0,520000.0,1206.0,2783.0,3796457549.0,291988000.0,6798550.0,3.0493150684931507
@moviesandpopcorn2958,https://youtube.com/@moviesandpopcorn2958,Movies and Popcorn,,BE,490.0,247.0,167628.0,9700.0,,112474.0,https://socialblade.com/youtube/channel/UCru9xRnswHtdFj9gpr66Hhg,2745.0,75600.0,7400.0,538.0,334944.0,43642250.0,5029000.0,116700.0,
@kinolius,https://youtube.com/@kinolius,Kinolius,games,RU,1263.0,4630.0,3519825.0,204200.0,1597.0,4607.0,https://socialblade.com/youtube/channel/UCJd8TBAHzdn3OKx8wcsJsnw,2190.0,226000.0,139000.0,186.0,137540.0,160518582.0,105595000.0,2444150.0,8.191780821917808
@fairmoneymicrofinancebank,https://youtube.com/@fairmoneymicrofinancebank,FairMoney Microfinance Bank,people,NG,1190.0,30.0,225665.0,13050.0,3572.0,89850.0,https://socialblade.com/youtube/channel/UCSXio_G3dhWnadhber5sw2Q,8016.0,15700.0,900.0,159.0,307885.0,47878911.0,6770000.0,157100.0,5.109589041095891
@ravisagar88,https://youtube.com/@ravisagar88,Ravi sagar88,music,IN,90.0,20000.0,12855489.0,743850.0,92.0,358.0,https://socialblade.com/youtube/channel/UClJXZR68EbNb3Ny8U-hvskA,247.0,21000000.0,600000.0,1903.0,777.0,8736066155.0,385665000.0,8950000.0,6.002739726027397
@timgodfreyworld,https://youtube.com/@timgodfreyworld,TimGodfreyWorld,entertainment,NG,92.0,467.0,207455.0,12050.0,1281.0,90192.0,https://socialblade.com/youtube/channel/UCUGxX9TxsmjfqDbo4uPMQFg,1523.0,771000.0,14000.0,486.0,90182.0,191914589.0,6224000.0,144400.0,12.682191780821919
,,Jim Jim Tv,people,RU,5016.0,,3005075.0,174350.0,9190.0,4625.0,https://socialblade.com/youtube/channel/UChIlnSDSPneTr72wxWq16ew,18473.0,0.0,,52.0,172184.0,92246561.0,90152000.0,2073050.0,8.484931506849316
@stienedlund,https://youtube.com/@stienedlund,Stien Edlund,film,BE,255.0,267.0,153247.0,8850.0,1418.0,114465.0,https://socialblade.com/youtube/channel/UCnfJhuo8VsAONpUkTEScTDw,2146.0,202000.0,8000.0,254.0,436364.0,30934827.0,4597000.0,106700.0,12.498630136986302
@fluidified,https://youtube.com/@fluidified,Fluidified,music,FI,48.0,100.0,84476.0,4888.5,1068.0,163200.0,https://socialblade.com/youtube/channel/UCTPjZ7UC8NgcZI8UKzb3rLw,1466.0,823000.0,3000.0,1539.0,42054.0,410110265.0,2534000.0,58800.0,12.43013698630137
@candyfunhousetv,https://youtube.com/@candyfunhousetv,Candy Funhouse,,CA,473.0,3600.0,1526455.0,88550.0,,10848.0,https://socialblade.com/youtube/channel/UCiS_3r8KSMZU_l3n_r-VdDw,1503.0,811000.0,108000.0,504.0,45426.0,388605886.0,45794000.0,1062500.0,10.756164383561643
@theteskeybrothersvevo9369,https://youtube.com/@theteskeybrothersvevo9369,TheTeskeyBrothersVEVO,,AF,1140.0,1.0,7131.0,414.0,,662068.0,https://socialblade.com/youtube/channel/UCfUgd7rnaSpGC6WuHay9MGQ,18112.0,614.0,3.0,7.0,487288.0,26127289.0,213916.0,4942.0,5.704109589041096
@gabinouvilla,https://youtube.com/@gabinouvilla,Gabinouvilla,entertainment,FR,260.0,1660.0,1057208.0,61300.0,1028.0,15843.0,https://socialblade.com/youtube/channel/UC9BqltoWZk5k7rcWsDcCocw,1255.0,1210000.0,50000.0,111.0,46657.0,374125533.0,31716000.0,743300.0,3.8575342465753426
@negroparis,https://youtube.com/@negroparis,Negro Paris,music,AF,108.0,10.0,7839.0,455.0,2344.0,664639.0,https://socialblade.com/youtube/channel/UCSS6HVQQ32HeZb6rPFu6Dyw,3258.0,48900.0,300.0,121.0,292604.0,49555249.0,235167.0,5471.0,
@inspirhistoires,https://youtube.com/@inspirhistoires,InspirHistoires,entertainment,FR,292.0,3000.0,1016328.0,58950.0,1065.0,15997.0,https://socialblade.com/youtube/channel/UCZA9hI7Hjc3zKuC7c0JXchg,1294.0,996000.0,90000.0,305.0,91345.0,190777847.0,30490000.0,691600.0,0.936986301369863
@codtupakkalakko,https://youtube.com/@codtupakkalakko,Lakko,games,FI,43.0,67.0,85183.0,4940.5,870.0,165078.0,https://socialblade.com/youtube/channel/UC1BIOZPjE3lYa2s3ZT1kYaA,1396.0,890000.0,2000.0,1188.0,33344.0,510066701.0,2555000.0,59300.0,13.293150684931506
@tamerhilles20,https://youtube.com/@tamerhilles20,Tamer hilles تامر حلس,,BE,345.0,710.0,134827.0,7810.0,,114972.0,https://socialblade.com/youtube/channel/UCJjrNNvFIrcGw1J-PFs3Q8w,2343.0,108000.0,21300.0,98.0,506777.0,25496040.0,4045000.0,93850.0,3.8986301369863012
@pintuindorishort,https://youtube.com/@pintuindorishort,PINTU INDORI SHORT,,IN,604.0,20600.0,10681889.0,636450.0,,361.0,https://socialblade.com/youtube/channel/UCjoIzzyOwxKR8jdZGmSohzQ,898.0,4800000.0,620000.0,1026.0,7158.0,1937676179.0,320457000.0,7437400.0,
@philmondtv,https://youtube.com/@philmondtv,Philmond Tv,,NG,129.0,900.0,170046.0,9900.0,,90195.0,https://socialblade.com/youtube/channel/UCnpzoUZ8OoXu9YGHpdB_Vmg,1706.0,601000.0,27000.0,3350.0,130920.0,127696653.0,5101000.0,118350.0,3.3013698630136985
@cocomelonrussian,https://youtube.com/@cocomelonrussian,CoComelon на русском — Детс�…,,RU,450.0,2660.0,2764335.0,160400.0,,4663.0,https://socialblade.com/youtube/channel/UCzIPnUHNXd8ZyHz2PRLIK1A,1268.0,1100000.0,80000.0,391.0,23050.0,728142833.0,82930000.0,1913200.0,
@watchmojo,https://youtube.com/@watchmojo,WatchMojo.com,entertainment,CA,5.0,,1547791.0,89800.0,90.0,10970.0,https://socialblade.com/youtube/channel/UCaWd5_7JhbQBe4dknZhsHJg,203.0,25300000.0,,26973.0,236.0,16821944087.0,46434000.0,1063400.0,17.4027397260274
@tedundpet,https://youtube.com/@tedundpet,Ted und Pet,,DE,920.0,7700.0,1536918.0,89150.0,,12034.0,https://socialblade.com/youtube/channel/UCpiHG9KcYjLvifHxVDrvxzQ,2140.0,232000.0,231000.0,247.0,323585.0,46107514.0,46108000.0,1062950.0,
@kateryanmusic,https://youtube.com/@kateryanmusic,Kate Ryan,music,BE,290.0,34.0,76135.0,4410.0,1737.0,115451.0,https://socialblade.com/youtube/channel/UC9CoMRH3tdakfnEg1bV3RwQ,2198.0,161000.0,1000.0,94.0,77457.0,222452181.0,2284000.0,53000.0,16.583561643835615
@gstnarayanshort,https://youtube.com/@gstnarayanshort,GST NARAYAN SHORT,games,IN,276.0,64600.0,15467184.0,902800.0,143.0,363.0,https://socialblade.com/youtube/channel/UCcnkqc1Fu71DTpxhYyP_vUw,510.0,8860000.0,1940000.0,515.0,16754.0,1036513029.0,464015000.0,10800000.0,
@marlianmusichq615,https://youtube.com/@marlianmusichq615,MarlianMusic HQ,people,NG,243.0,267.0,189441.0,11000.0,1527.0,90757.0,https://socialblade.com/youtube/channel/UC8ekWiaMOjXd6z5mv6o8GkQ,1981.0,343000.0,8000.0,39.0,121477.0,138609391.0,5683000.0,131850.0,3.978082191780822
@romanovby,https://youtube.com/@romanovby,Romanov BY,comedy,RU,208.0,6330.0,3064511.0,177750.0,355.0,4720.0,https://socialblade.com/youtube/channel/UCSNuul3qAt0Ooz9uBJ1dZag,998.0,3750000.0,190000.0,597.0,6143.0,2145050333.0,91935000.0,2125500.0,10.504109589041096
@realnollytv,https://youtube.com/@realnollytv,Nollywood RealnollyTV,entertainment,NG,34.0,667.0,210747.0,12200.0,987.0,90832.0,https://socialblade.com/youtube/channel/UCRpVhC2Mv9B-CIhYXGb0IdA,1210.0,1620000.0,20000.0,4836.0,41778.0,413729512.0,6322000.0,146750.0,12.345205479452055
@zortvuz,https://youtube.com/@zortvuz,ZO'R TV,entertainment,RU,107.0,4330.0,3102995.0,180000.0,605.0,4740.0,https://socialblade.com/youtube/channel/UCisKdSbTsPt16yGuN4iNgrA,819.0,5460000.0,130000.0,9733.0,4975.0,2490217851.0,93090000.0,2177050.0,
@starbharat,https://youtube.com/@starbharat,STAR भारत,entertainment,IN,134.0,16600.0,14274405.0,848700.0,172.0,364.0,https://socialblade.com/youtube/channel/UCCy2rLnGdwoJcSAtixNdsPQ,305.0,15200000.0,500000.0,31035.0,494.0,11419126343.0,428232000.0,9950000.0,17.21095890410959
@lahitapiolalokaltapiola,https://youtube.com/@lahitapiolalokaltapiola,LähiTapiola,education,FI,1768.0,1.0,86393.0,4995.0,4199.0,166648.0,https://socialblade.com/youtube/channel/UCTtUlLnHvsOEoWlaAEaGV7w,17346.0,1380.0,10.0,776.0,394482.0,34490189.0,2592000.0,60150.0,13.758904109589041
@cubehead,https://youtube.com/@cubehead,CubeHead,entertainment,BE,34.0,,150973.0,8750.0,1035.0,115603.0,https://socialblade.com/youtube/channel/UC9wvQsn9VGQsX9uFWEuQW4A,1263.0,1140000.0,,279.0,40748.0,423280557.0,4529000.0,105100.0,4.7753424657534245
@benchmarklife,https://youtube.com/@benchmarklife,Benchmark Life,games,FI,873.0,70.0,68590.0,3984.0,3768.0,168013.0,https://socialblade.com/youtube/channel/UCm3l1NG3fGhEMtXfbohIegA,9215.0,13500.0,2100.0,103.0,808188.0,13824972.0,2058000.0,47750.0,4.4082191780821915
@hadise,https://youtube.com/@hadise,Hadise Acikgoz,music,BE,183.0,67.0,222912.0,12900.0,1608.0,116442.0,https://socialblade.com/youtube/channel/UCcTEh76rfKkidaNDB9f7cJg,2041.0,291000.0,2000.0,45.0,78814.0,220666192.0,6687000.0,155200.0,15.673972602739726
@krishnaavyu,https://youtube.com/@krishnaavyu,Krishna Avyu,people,IN,684.0,11300.0,12590686.0,742950.0,566.0,369.0,https://socialblade.com/youtube/channel/UCCczaXpIkXAn1Tl-HODH-PA,981.0,3930000.0,340000.0,1215.0,3012.0,3646912471.0,377721000.0,8750000.0,4.7835616438356166
@energydiva__,https://youtube.com/@energydiva__,Energy Diva,,NG,167.0,734.0,183258.0,10650.0,,92775.0,https://socialblade.com/youtube/channel/UCjCiXBzJSSQVMaUgmLftTzg,1817.0,501000.0,22000.0,660.0,142308.0,116637692.0,5498000.0,127550.0,2.1095890410958904
@doublebubbleanny,https://youtube.com/@doublebubbleanny,Double Bubble,entertainment,RU,80.0,4000.0,2767795.0,160550.0,529.0,4743.0,https://socialblade.com/youtube/channel/UCgFFMzzYIYYn3T6M-v8Kfsw,736.0,6260000.0,120000.0,1614.0,3314.0,3345317697.0,83034000.0,1913350.0,6.498630136986302
@how2shirli,https://youtube.com/@how2shirli,How2Shirli,people,DE,234.0,1000.0,1430591.0,83000.0,848.0,11991.0,https://socialblade.com/youtube/channel/UC6UrlhHQXm9tWhZcFSfco8Q,1269.0,1090000.0,30000.0,934.0,10728.0,1369315428.0,42918000.0,1008600.0,2.682191780821918
@ichgluckspilz,https://youtube.com/@ichgluckspilz,GLÜCKSPILZ,,DE,940.0,2900.0,1674954.0,97150.0,,12490.0,https://socialblade.com/youtube/channel/UCtkZV80sREaZWRnxs-ooUkg,2166.0,203000.0,87000.0,271.0,160669.0,109225285.0,50249000.0,1168600.0,1.5561643835616439
@aeonzee,https://youtube.com/@aeonzee,Aeonzee,,CA,1014.0,7860.0,2532785.0,146950.0,,11091.0,https://socialblade.com/youtube/channel/UCWzCzCOB3gsdAmn-MTJX7_Q,2156.0,273000.0,236000.0,124.0,268575.0,87856787.0,75984000.0,1753700.0,1.8383561643835618
@gferdinandus4,https://youtube.com/@gferdinandus4,gferdinandus4,music,AF,68.0,7.0,7798.0,452.0,1960.0,667462.0,https://socialblade.com/youtube/channel/UC8tFDUA5jGaARwXOwgXYDJg,2583.0,85100.0,200.0,47.0,160005.0,101019020.0,233928.0,5419.5,
@kivenro,https://youtube.com/@kivenro,Kivenro,sports,FR,592.0,2660.0,1034172.0,60000.0,726.0,16036.0,https://socialblade.com/youtube/channel/UCR5oDhM18tC-xWhZo_EapOw,1718.0,603000.0,80000.0,329.0,70013.0,253365042.0,31025000.0,742350.0,5.024657534246575
@martialmma,https://youtube.com/@martialmma,Martial MMA,,FI,552.0,104.0,124487.0,7225.0,,165241.0,https://socialblade.com/youtube/channel/UCV_G1WECR5RZrneyxQtgXFw,3327.0,47900.0,3100.0,63.0,200145.0,79213757.0,3735000.0,86650.0,0.8136986301369863
@thaifinnishperopusongpina,https://youtube.com/@thaifinnishperopusongpina,Thai-Finnish Pero Pusong Pinay,people,FI,107.0,234.0,94177.0,5471.5,1537.0,161715.0,https://socialblade.com/youtube/channel/UCse97kKNzkvbEIpqJTG5kPQ,1994.0,333000.0,7000.0,1111.0,139669.0,118196627.0,2825000.0,65550.0,
@abpmajhatv,https://youtube.com/@abpmajhatv,ABP MAJHA,news,IN,155.0,10000.0,13091206.0,744650.0,32.0,370.0,https://socialblade.com/youtube/channel/UCH7nv1A9xIrAifZJNvt7cgA,326.0,13100000.0,300000.0,391299.0,438.0,12121260849.0,392736000.0,9150000.0,9.887671232876713
@nwachukwchibuike,https://youtube.com/@nwachukwchibuike,Dj Dubye,,NG,250.0,434.0,188842.0,10950.0,,94976.0,https://socialblade.com/youtube/channel/UCbV6417yc9fRskgAr-feenw,1992.0,335000.0,13000.0,575.0,120611.0,139251459.0,5665000.0,131500.0,2.8547945205479452
@homeanimations,https://youtube.com/@homeanimations,HomeAnimations - Мультики про т�…,games,RU,25.0,3330.0,2852222.0,165500.0,91.0,4778.0,https://socialblade.com/youtube/channel/UC-Bc-4nV2-Tk4Af2rqrmrjA,352.0,10500000.0,100000.0,1064.0,1563.0,5592599923.0,85567000.0,1966800.0,
,,Altuba Media,,AF,184.0,30.0,7712.0,447.5,,661787.0,https://socialblade.com/youtube/channel/UCHAZRVbsh7eBYpBwcwpof6w,5597.0,23000.0,900.0,315.0,1336925.0,6485242.0,231333.0,5366.0,9.082191780821917
@dior,https://youtube.com/@dior,Christian Dior,howto,FR,96.0,,997804.0,57900.0,297.0,15589.0,https://socialblade.com/youtube/channel/UC6xD-jKli-_qIYXDTsNv4dw,1007.0,3600000.0,,1554.0,21891.0,749625499.0,29934000.0,690850.0,18.684931506849313
@highub,https://youtube.com/@highub,HigHub,,FI,93.0,134.0,73302.0,4250.0,,171667.0,https://socialblade.com/youtube/channel/UCz0bl7ef54_3P1rxVnu6CmQ,1929.0,391000.0,4000.0,126.0,104218.0,162632987.0,2199000.0,51050.0,1.4109589041095891
@anastasioeric,https://youtube.com/@anastasioeric,Anastasio Eric,music,BE,236.0,134.0,147377.0,8550.0,1678.0,116464.0,https://socialblade.com/youtube/channel/UCR_4Yjh4BD8BTc3zh8X9Knw,2123.0,221000.0,4000.0,512.0,143416.0,115067120.0,4421000.0,102600.0,7.117808219178082
@kittens71,https://youtube.com/@kittens71,Kittens,,RU,453.0,6430.0,5765023.0,334400.0,,4801.0,https://socialblade.com/youtube/channel/UCpehSsk5eksZXMVlfcsJcDw,1272.0,1090000.0,193000.0,620.0,8779.0,1621638820.0,172951000.0,4036100.0,4.926027397260274
@machinehacker2022,https://youtube.com/@machinehacker2022,MACHINE HACKER ?,,DE,808.0,1500.0,1681091.0,97550.0,,11678.0,https://socialblade.com/youtube/channel/UCHziQdupqX58ddFNf1DV21g,2010.0,328000.0,45000.0,8008.0,59237.0,303848908.0,50433000.0,1168850.0,2.1616438356164385
@brennan.rogers,https://youtube.com/@brennan.rogers,Brennan Rogers,music,CA,152.0,1000.0,1418717.0,82300.0,680.0,10805.0,https://socialblade.com/youtube/channel/UC4xHcg7a7hMoHgXerjRKiyA,1058.0,3100000.0,30000.0,402.0,4749.0,2558612616.0,42561000.0,1008100.0,1.389041095890411
@royalartstv,https://youtube.com/@royalartstv,Royal Arts TV,entertainment,NG,212.0,834.0,126899.0,7383.0,1656.0,97329.0,https://socialblade.com/youtube/channel/UCHtfUf-9779RPujVXixJ7Tw,1923.0,400000.0,25000.0,230.0,219355.0,70604835.0,3807000.0,88350.0,8.734246575342466
@faruk_yt_______9t9,https://youtube.com/@faruk_yt_______9t9,Faruk_YT_______9T9,,IN,965.0,37000.0,14396962.0,849150.0,,372.0,https://socialblade.com/youtube/channel/UCCi7oxol1-VM6mVnGmhXkXg,1274.0,1170000.0,1110000.0,107.0,44895.0,441548851.0,431909000.0,10050000.0,1.2246575342465753
@howtoanimating,https://youtube.com/@howtoanimating,HowToAnimating,,US,1088.0,17800.0,10435656.0,585600.0,,403.0,https://socialblade.com/youtube/channel/UC4i3GLAG0G9IH-VT9GxOmrQ,1336.0,1030000.0,534000.0,1723.0,35534.0,528982452.0,313070000.0,7277350.0,
@adityamusic,https://youtube.com/@adityamusic,Aditya Music,music,IN,48.0,13300.0,12990260.0,744350.0,50.0,353.0,https://socialblade.com/youtube/channel/UCNApqoVYJbYSrni4YsbXzyQ,145.0,32000000.0,400000.0,23524.0,61.0,29607451991.0,389708000.0,9050000.0,
@tiiwtiiwofficiel,https://youtube.com/@tiiwtiiwofficiel,Iliass TiiwTiiw,music,BE,5.0,334.0,155020.0,9000.0,505.0,112265.0,https://socialblade.com/youtube/channel/UCBOGNP-uP69PV7Ufh7da7Rw,867.0,4950000.0,10000.0,36.0,9677.0,1483546391.0,4651000.0,107900.0,
@ranwafamilyofficial,https://youtube.com/@ranwafamilyofficial,Ranwa Family,people,IN,181.0,20000.0,11852416.0,690450.0,129.0,376.0,https://socialblade.com/youtube/channel/UCj-Y3qyis1oyXDtWGYHJU1Q,352.0,10600000.0,600000.0,1013.0,1178.0,6829315196.0,355572000.0,8235350.0,1.5232876712328767
@nastenkakosh,https://youtube.com/@nastenkakosh,Anastasia Kosh,people,RU,48.0,4000.0,1982490.0,115000.0,259.0,4824.0,https://socialblade.com/youtube/channel/UCO_j_ZAZzcoS5vDleoNbROQ,608.0,7530000.0,120000.0,2677.0,4201.0,2782314853.0,59475000.0,1381200.0,
@roniback,https://youtube.com/@roniback,Roni Back,entertainment,FI,56.0,34.0,96632.0,5630.0,1380.0,160260.0,https://socialblade.com/youtube/channel/UCxmMyt4toi1MKD5tUZWBkVg,1624.0,669000.0,1000.0,1849.0,31571.0,536399569.0,2899000.0,67250.0,
@victorthompson11,https://youtube.com/@victorthompson11,Victor Thompson Music,music,NG,84.0,467.0,183498.0,10650.0,1088.0,97418.0,https://socialblade.com/youtube/channel/UCgepPM3g7Y1j78bgqTQbYAw,1487.0,806000.0,14000.0,308.0,95240.0,181033147.0,5505000.0,127750.0,5.693150684931507
@fan_volleyball,https://youtube.com/@fan_volleyball,Volleyball Fan Channel,,DE,1025.0,934.0,1571874.0,91150.0,,10922.0,https://socialblade.com/youtube/channel/UCl4TCMZYQxpcAgbOHKMjUhA,2341.0,110000.0,28000.0,159.0,112752.0,158997074.0,47156000.0,1114350.0,3.926027397260274
@bigschoolminecraft,https://youtube.com/@bigschoolminecraft,BigSchool,film,US,87.0,26600.0,12051899.0,691150.0,22.0,394.0,https://socialblade.com/youtube/channel/UC-Diq5SjWZDol8C0_E_1Y7A,209.0,24900000.0,800000.0,3444.0,533.0,11033845179.0,361557000.0,8393550.0,4.846575342465753
@dougsharpe,https://youtube.com/@dougsharpe,Doug Sharpe,education,CA,595.0,700.0,1530205.0,88750.0,1003.0,10711.0,https://socialblade.com/youtube/channel/UCAYmlecATSG0wc5IxsFJSbQ,1671.0,632000.0,21000.0,562.0,21559.0,769279078.0,45906000.0,1062650.0,7.742465753424658
@krubivevo1756,https://youtube.com/@krubivevo1756,KrubiVEVO,music,AF,154.0,,7948.0,461.0,2597.0,650751.0,https://socialblade.com/youtube/channel/UCPK190rZ0ecVhW3OjokfwBg,4322.0,29900.0,,27.0,310122.0,46174121.0,238437.0,5525.5,6.263013698630137
@michou,https://youtube.com/@michou,Michou,entertainment,FR,10.0,2660.0,1014608.0,58850.0,246.0,15530.0,https://socialblade.com/youtube/channel/UCo3i0nUzZjjLuM7VjAVz4zA,393.0,9650000.0,80000.0,787.0,4449.0,2673062087.0,30438000.0,691550.0,
